Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Fwd PSH Flags,Fwd Header Length,Fwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Init_Win_bytes_forward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
5588306,9,391,210,0,43.44444444,74.24134817,781.0953802,2.863121669,372553.7333,1353618.436,5262121,3,5588306,698538.25,1845443.195,5262121,3,0,204,1.610505939,0,1460,256.7647059,475.6371423,226230.6912,0,0,0,1,0,0,0,0,272.8125,43.44444444,204,9,391,8192,7,20,326182.0,0.0,326182,326182,5262121.0,0.0,5262121,5262121,BENIGN
5587559,9,391,210,0,43.44444444,74.24134817,781.1998048,2.684535412,399111.3571,1404864.46,5276611,3,5587559,698444.875,1851422.282,5276611,3,0,204,1.610721247,0,1992,272.8125,583.2713741,340205.4958,0,0,0,1,0,0,0,0,291.0,43.44444444,204,9,391,8192,7,20,310945.0,0.0,310945,310945,5276611.0,0.0,5276611,5276611,BENIGN
60944106,18,1357,332,0,75.38888889,123.8348705,184.0046681,0.590705195,1741260.171,3810552.1,10000000,4,60900000,3584947.412,4935179.802,10100000,124,0,372,0.295352597,0,1790,303.0810811,551.389728,304030.6321,0,0,0,1,0,0,0,1,311.5,75.38888889,372,18,1357,8192,17,20,145419.0,151245.7461,454148,83531,9997762.167,2951.33288,10000000,9993857,BENIGN
1307059,41,2664,456,0,64.97560976,109.864573,7358.504857,65.03149437,15560.22619,104755.7236,952424,0,1307059,32676.475,160010.8981,996404,1,0,1328,31.36813258,0,976,111.8372093,239.6868477,57449.78495,0,0,0,1,0,0,0,1,113.1529412,64.97560976,1328,41,2664,29200,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5183250,9,358,201,0,39.77777778,73.31230759,652.4863744,2.701008055,398711.5385,1346588.377,4878803,38,5183250,647906.25,1710288.244,4878803,43,0,296,1.736362321,0,1525,225.4666667,515.4498544,265688.5524,0,0,0,1,0,0,0,0,241.5714286,39.77777778,296,9,358,29200,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5677911,9,367,210,0,40.77777778,75.80530618,718.0457742,2.641816682,405565.0714,1483493.919,5559621,1,5677911,709738.875,1959762.4,5559621,18,0,296,1.585090009,0,1448,254.8125,489.2970766,239411.6292,0,0,0,1,0,0,0,0,271.8,40.77777778,296,9,367,29200,3,32,118272.0,0.0,118272,118272,5559621.0,0.0,5559621,5559621,BENIGN
5701109,9,367,210,0,40.77777778,75.80530618,715.1240224,2.631067043,407222.0714,1491028.921,5587456,1,5701109,712638.625,1969840.099,5587456,47,0,296,1.578640226,0,1448,254.8125,489.2970766,239411.6292,0,0,0,1,0,0,0,0,271.8,40.77777778,296,9,367,29200,3,32,113606.0,0.0,113606,113606,5587456.0,0.0,5587456,5587456,BENIGN
61180783,18,1291,334,0,71.72222222,126.9130344,181.3968285,0.555730057,1853963.121,3923182.12,10200000,6,61200000,3598869.588,4964245.303,10200000,113,0,584,0.29421003,0,1814,317.0857143,564.8065974,319006.4924,0,0,0,1,0,0,0,0,326.4117647,71.72222222,584,18,1291,29200,5,32,148682.1667,156622.9082,468387,84472,10000000.0,137419.7615,10200000,9811013,BENIGN
173,1,0,0,0,0.0,0.0,0.0,11560.69364,173.0,0.0,173,173,0,0.0,0.0,0,0,0,32,5780.346821,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,32,1,0,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1283568,43,2864,456,0,66.60465116,107.4762741,7399.685876,66.22165713,15280.57143,104652.1242,956433,1,1283568,30561.14286,155012.4961,997383,1,0,1392,33.50036772,0,976,110.4418605,238.8738582,57060.72011,0,0,0,1,0,0,0,0,111.7411765,66.60465116,1392,43,2864,29200,26,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
118149614,13,620,198,0,47.69230769,65.02869189,59.7124253,0.220059966,4725984.56,16300000.0,58800000,2,118000000,9845801.167,22900000.0,58900000,195,0,272,0.110029983,0,1564,261.2962963,524.8950675,275514.8319,0,0,0,1,0,0,0,1,271.3461538,47.69230769,272,13,620,8192,12,20,161169.0,64642.28772,206878,115460,58800000.0,39063.40702,58800000,58800000,BENIGN
76,1,0,0,0,0.0,0.0,0.0,39473.68421,38.0,14.14213562,48,28,0,0.0,0.0,0,0,0,32,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,2,0.0,0.0,32,1,0,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
178,1,0,0,0,0.0,0.0,0.0,11235.95506,178.0,0.0,178,178,0,0.0,0.0,0,0,0,32,5617.977528,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,32,1,0,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
63348918,7,187,46,6,26.71428571,20.0890873,4.404179405,0.142070303,7918614.75,20700000.0,58900000,3,63300000,10600000.0,23700000.0,58900000,3,1,140,0.110499125,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,36.11111111,26.71428571,140,7,187,1526,6,20,77927.0,0.0,77927,77927,58900000.0,0.0,58900000,58900000,BENIGN
130,1,6,6,6,6.0,0.0,92307.69231,15384.61538,130.0,0.0,130,130,0,0.0,0.0,0,0,0,20,7692.307692,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,119,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
74,1,6,6,6,6.0,0.0,162162.1622,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,20,13513.51351,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,119,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
112,1,6,6,6,6.0,0.0,107142.8571,17857.14286,112.0,0.0,112,112,0,0.0,0.0,0,0,0,20,8928.571429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,119,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
100,1,6,6,6,6.0,0.0,120000.0,20000.0,100.0,0.0,100,100,0,0.0,0.0,0,0,0,20,10000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,119,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
124,1,6,6,6,6.0,0.0,96774.19355,16129.03226,124.0,0.0,124,124,0,0.0,0.0,0,0,0,20,8064.516129,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,119,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4,2,31,31,0,15.5,21.92031022,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,1,64,500000.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,31.0,15.5,64,2,31,119,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
18,1,0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,32,55555.55556,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,32,1,0,118,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
37,1,0,0,0,0.0,0.0,0.0,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,32,27027.02703,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,32,1,0,118,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
940186,9,703,267,0,78.11111111,103.3022803,4949.020726,21.27238653,49483.47368,66339.55613,238823,4,844411,105551.375,116411.4279,334140,186,0,296,9.572573937,0,1448,221.5714286,434.4990876,188789.4571,0,0,0,1,0,0,0,1,232.65,78.11111111,296,9,703,29200,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
95226,1,0,0,0,0.0,0.0,0.0,21.00266734,95226.0,0.0,95226,95226,0,0.0,0.0,0,0,0,32,10.50133367,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,32,1,0,304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
695030,9,703,267,0,78.11111111,103.3022803,6694.67505,25.89816267,40884.11765,49383.29227,105473,3,596705,74588.125,69082.18649,200540,245,0,296,12.94908133,0,1953,244.8947368,533.8406852,284985.8772,0,0,0,1,0,0,0,1,258.5,78.11111111,296,9,703,29200,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
409856,7,928,394,0,132.5714286,170.6329952,13839.00687,41.47798251,25616.0,44409.01677,179078,4,371824,61970.66667,64239.75691,179078,343,0,152,17.07916927,0,1460,315.1111111,520.7517065,271182.3399,0,0,0,1,0,0,0,1,333.6470588,132.5714286,152,7,928,8192,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
18488298,5,449,431,0,89.8,190.7542922,131.1099594,0.594970938,1848829.8,3853625.937,10000000,4,10200000,2554329.75,4964712.253,10000000,206,0,112,0.270441335,0,1448,202.0,432.5633952,187111.0909,0,0,0,1,0,0,0,1,220.3636364,89.8,112,5,449,8192,4,20,216825.0,0.0,216825,216825,10000000.0,0.0,10000000,10000000,BENIGN
117994085,6,138,46,0,23.0,25.19523765,2.339100303,0.084750011,13100000.0,26000000.0,59000000,4,118000000,23600000.0,32200000.0,59000000,36470,1,192,0.050850007,0,46,29.27272727,23.20814904,538.6181818,0,1,0,0,1,0,0,0,32.2,23.0,192,6,138,332,2,32,58426.5,31051.18008,80383,36470,58900000.0,84903.01832,59000000,58900000,BENIGN
95018,1,0,0,0,0.0,0.0,0.0,21.04864341,95018.0,0.0,95018,95018,0,0.0,0.0,0,0,0,32,10.52432171,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,32,1,0,304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
77246,3,333,327,0,111.0,187.0855419,11223.88214,103.5652332,11035.14286,16973.30779,36455,1,35277,17638.5,24643.37843,35064,213,0,72,38.83696243,0,510,96.33333333,188.3215336,35465.0,0,0,0,1,0,0,0,1,108.375,111.0,72,3,333,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
394,3,49,37,6,16.33333333,17.89785834,124365.4822,7614.213198,197.0,274.3574311,391,3,394,197.0,274.3574311,391,3,0,60,7614.213198,6,37,13.75,15.5,240.25,0,0,0,0,1,0,0,0,18.33333333,16.33333333,60,3,49,64620,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
290,3,18,6,6,6.0,0.0,62068.96552,10344.82759,145.0,106.0660172,220,70,290,145.0,106.0660172,220,70,0,60,10344.82759,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,8.0,6.0,60,3,18,64100,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
177,2,12,6,6,6.0,0.0,67796.61017,11299.43503,177.0,0.0,177,177,177,177.0,0.0,177,177,0,40,11299.43503,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,64620,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
173105,5,436,418,0,87.2,184.9410717,49103.14549,75.0989284,14425.41667,21100.9365,43774,2,172909,43227.25,34824.31206,85510,220,0,112,28.88420323,0,1460,607.1428571,693.0253472,480284.1319,0,0,0,1,0,0,0,1,653.8461538,87.2,112,5,436,8192,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5109824,3,12,6,0,4.0,3.464101615,2.34841748,0.782805827,1703274.667,2929486.043,5085926,77,5109824,2554912.0,3579394.325,5085926,23898,0,72,0.58710437,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5439028,3,12,6,0,4.0,3.464101615,2.206276563,0.735425521,1813009.333,3108289.572,5402090,56,5439028,2719514.0,3793735.361,5402090,36938,0,72,0.551569141,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5170163,3,12,6,0,4.0,3.464101615,2.321009995,0.773669998,1723387.667,2911920.731,5085429,48,5170163,2585081.5,3536025.345,5085429,84734,0,72,0.580252499,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5936746,3,12,6,0,4.0,3.464101615,2.021309317,0.673769772,1978915.333,3397645.228,5902128,137,5936746,2968373.0,4148956.11,5902128,34618,0,72,0.505327329,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
15938534,8,1426,944,0,178.25,346.7060303,147.4414146,0.941115412,1138466.714,2928663.142,10000000,3,15900000,2276933.429,3952536.49,10000000,218,0,172,0.50192822,0,944,146.875,278.6105705,77623.85,0,0,0,1,0,0,0,0,156.6666667,178.25,172,8,1426,8192,7,20,469108.0,0.0,469108,469108,10000000.0,0.0,10000000,10000000,BENIGN
60862095,10,1453,1405,0,145.3,442.6174797,39.43341089,0.345042345,3043104.75,4672860.738,10000000,3,60600000,6732659.778,5005703.377,10100000,105,0,212,0.164305879,0,1405,109.0909091,329.0088882,108246.8485,0,0,0,1,0,0,0,1,114.2857143,145.3,212,10,1453,8192,9,20,99020.5,37572.57172,175715,83568,9999969.167,74.1118524,10000000,9999891,BENIGN
115468675,16,520,436,0,32.5,107.6104084,16.66252774,0.268471081,3848955.833,4844652.332,10000000,58,115000000,7697911.667,4173422.974,10000000,115,0,332,0.138565719,0,1378,60.125,252.3591591,63685.14516,0,0,0,1,0,0,0,0,62.06451613,32.5,332,16,520,8192,15,20,41359.27273,16665.26814,91605,36184,10000000.0,4483.178611,10000000,10000000,BENIGN
115139739,74,739,307,0,9.986486486,35.00704166,1599.326189,1.485151881,677292.5824,2486579.698,10000000,2,115000000,1577256.699,3625461.373,10000000,70,0,1492,0.642697305,0,4380,1070.616279,1215.951668,1478538.46,0,0,0,1,0,0,0,1,1076.877193,9.986486486,1492,74,739,8192,73,20,34285.36364,33787.17378,136136,23511,10000000.0,7408.260625,10000000,10000000,BENIGN
116388796,28,3798,1257,0,135.6428571,275.1328587,177.7662517,0.4467784,2282133.255,4135889.016,10000000,2,116000000,4310696.148,4899256.513,10100000,37,0,572,0.240572984,0,2920,390.3773585,669.2494713,447894.8549,0,0,0,1,0,0,0,0,397.8846154,135.6428571,572,28,3798,8192,27,20,178818.8182,351791.0645,1024265,22913,10000000.0,21052.45016,10000000,9950365,BENIGN
116389290,35,3450,1251,0,98.57142857,245.6432475,383.4115665,0.627205476,1616517.917,3642630.99,10000000,5,116000000,3423214.412,4725087.685,10000000,89,0,712,0.300714954,0,4380,603.0405405,908.3012812,825011.2175,0,0,0,1,0,0,0,1,611.3013699,98.57142857,712,35,3450,8192,34,20,82562.09091,195596.2678,672302,22958,10000000.0,3553.915308,10000000,9999205,BENIGN
116388729,80,2703,1251,0,33.7875,157.9268132,1122.127556,1.34033597,750895.0258,2600874.549,10000000,12,116000000,1473275.051,3512955.939,10000000,49,0,2044,0.68735178,0,2920,831.866242,1107.200252,1225892.399,0,0,0,1,0,0,0,0,837.1987179,33.7875,2044,80,2703,8192,43,20,88961.72727,217661.2872,745234,23055,9998871.182,18649.35219,10000000,9946641,BENIGN
116389171,63,2779,1247,0,44.11111111,175.1662907,1187.292588,1.237228505,813910.2867,2698920.119,10000000,21,116000000,1877244.694,3874079.211,10000000,84,0,1272,0.541287471,0,4380,953.0206897,1158.086607,1341164.59,0,0,0,1,0,0,0,1,959.6388889,44.11111111,1272,63,2779,8192,62,20,87630.09091,213269.1662,730660,22971,9997397.455,15824.56915,10000000,9950618,BENIGN
116389033,28,3401,1250,0,121.4642857,270.2221969,187.285687,0.455369365,2238250.635,4106422.525,10000000,7,116000000,4310704.926,4897427.351,10000000,101,0,572,0.240572494,0,3040,403.6666667,711.9785878,506913.5094,0,0,0,1,0,0,0,0,411.2830189,121.4642857,572,28,3401,8192,27,20,177552.0,350202.2825,1022960,22866,9998368.455,16698.22944,10000000,9950617,BENIGN
116389479,96,3397,1248,0,35.38541667,148.2816928,2054.317985,1.907388897,526649.2262,2204419.663,10000000,1,116000000,1225152.411,3249736.965,10000000,35,0,1932,0.82481682,0,4544,1072.201794,1187.787704,1410839.63,0,0,0,1,0,0,0,1,1077.031532,35.38541667,1932,96,3397,8192,95,20,81897.36364,194109.0327,667155,22846,10000000.0,3578.461241,10000000,9999447,BENIGN
116491538,33,1691,389,0,51.24242424,124.2892368,395.6167185,0.600902016,1688283.159,3691783.057,10000000,22,116000000,3640360.563,4776254.379,10000000,24,0,672,0.283282379,0,4380,649.0985915,1021.254189,1042960.119,0,0,0,1,0,0,0,1,658.3714286,51.24242424,672,33,1691,8192,32,20,148965.2727,370771.3709,1266882,36694,9997912.818,16133.88737,10000000,9950705,BENIGN
312,2,12,6,6,6.0,0.0,38461.53846,6410.25641,312.0,0.0,312,312,312,312.0,0.0,312,312,0,40,6410.25641,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,27053,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
47443,3,444,438,0,148.0,251.1652842,27738.54942,147.5454756,7907.166667,11923.49683,23397,4,23712,11856.0,16503.87227,23526,186,0,72,63.23377527,0,860,164.5,319.613606,102152.8571,0,0,0,1,0,0,0,1,188.0,148.0,72,3,444,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
359,2,12,6,6,6.0,0.0,33426.18384,5571.030641,359.0,0.0,359,359,359,359.0,0.0,359,359,0,40,5571.030641,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,253,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
760072,19,2608,642,0,137.2631579,207.7412499,41361.87098,52.62659327,19489.02564,47553.5898,245009,0,586821,32601.16667,56274.92373,245009,129,0,392,24.9976318,0,4380,766.7804878,947.6872773,898111.1756,0,0,0,1,0,0,0,1,785.95,137.2631579,392,19,2608,8192,18,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2058510,8,1679,592,0,209.875,284.8350086,1793.530272,6.801035701,158346.9231,270195.5384,885141,114,1173369,167624.1429,197517.3273,524812,240,0,172,3.886306115,0,860,246.1333333,316.4993493,100171.8381,0,0,0,1,0,0,0,0,263.7142857,209.875,172,8,1679,8192,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3411265,3,6,6,0,2.0,3.464101615,3.517756609,1.758878305,682253.0,952600.0376,2023766,47,1387499,693749.5,948188.4743,1364220,23279,0,84,0.879439152,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,1,2.0,2.0,84,3,6,8192,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4040128,4,325,313,0,81.25,154.5258878,438.3524482,1.980135283,577161.1429,1487543.472,3950350,76,89778,29926.0,36066.41109,70006,89,0,92,0.990067641,0,1434,196.7777778,475.1283452,225746.9444,0,0,0,1,0,0,0,1,221.375,81.25,92,4,325,8192,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5091335,3,12,6,0,4.0,3.464101615,2.356945673,0.785648558,1697111.667,2914750.13,5062735,52,5091335,2545667.5,3559670.996,5062735,28600,0,72,0.589236418,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5206932,3,12,6,0,4.0,3.464101615,2.304620072,0.768206691,1735644.0,2981655.93,5178525,65,5206932,2603466.0,3641683.362,5178525,28407,0,72,0.576155018,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5091286,3,12,6,0,4.0,3.464101615,2.356968357,0.785656119,1697095.333,2914795.845,5062772,106,5091286,2545643.0,3559757.97,5062772,28514,0,72,0.589242089,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5214381,4,12,6,0,3.0,3.464101615,2.301327809,1.150663904,1042876.2,1807321.852,4185527,29,5214381,1738127.0,2172604.44,4185527,37054,0,104,0.76710927,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,2.0,3.0,104,4,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5208392,3,12,6,0,4.0,3.464101615,2.303974048,0.767991349,1736130.667,2982274.546,5179725,15,5208392,2604196.0,3642348.042,5179725,28667,0,72,0.575993512,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5530001,3,12,6,0,4.0,3.464101615,2.169981524,0.723327175,1843333.667,3172478.106,5506571,31,5530001,2765000.5,3877166.183,5506571,23430,0,72,0.542495381,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5529824,3,12,6,0,4.0,3.464101615,2.170050982,0.723350327,1843274.667,3172486.433,5506522,58,5529824,2764912.0,3877222.045,5506522,23302,0,72,0.542512745,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5690752,8,377,196,0,47.125,73.32011515,615.3843991,2.284408106,474229.3333,1582391.146,5498487,50,5690752,812964.5714,2066357.545,5498487,50,0,172,1.405789604,0,1606,250.1428571,547.2219149,299451.8242,0,0,0,1,0,0,0,0,269.3846154,47.125,172,8,377,8192,7,20,192215.0,0.0,192215,192215,5498487.0,0.0,5498487,5498487,BENIGN
5665945,3,12,6,0,4.0,3.464101615,2.117916782,0.705972261,1888648.333,3239443.896,5629176,45,5665945,2832972.5,3954428.913,5629176,36769,0,72,0.529479195,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5713627,3,12,6,0,4.0,3.464101615,2.100242105,0.700080702,1904542.333,3281788.01,5694008,62,5713627,2856813.5,4012398.941,5694008,19619,0,72,0.525060526,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5711114,3,12,6,0,4.0,3.464101615,2.101166252,0.700388751,1903704.667,3263450.166,5671945,76,5711114,2855557.0,3982974.107,5671945,39169,0,72,0.525291563,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5061567,9,385,198,0,42.77777778,70.49074013,671.7287354,3.556210952,297739.2353,1182432.387,4885599,1,5061567,632695.875,1718594.75,4885599,3,0,192,1.778105476,0,1432,178.9473684,394.7487912,155826.6082,0,0,0,1,0,0,0,1,188.8888889,42.77777778,192,9,385,8192,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5061370,9,385,198,0,42.77777778,70.49074013,671.7548806,3.556349368,297727.6471,1185747.529,4898477,1,5061370,632671.25,1723814.697,4898477,49,0,192,1.778174684,0,1432,178.9473684,394.7487912,155826.6082,0,0,0,1,0,0,0,1,188.8888889,42.77777778,192,9,385,8192,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5923980,3,12,6,0,4.0,3.464101615,2.025665178,0.675221726,1974660.0,3399623.937,5900184,112,5923980,2961990.0,4155233.804,5900184,23796,0,72,0.506416294,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5882429,3,12,6,0,4.0,3.464101615,2.039973623,0.679991208,1960809.667,3364797.43,5846087,94,5882429,2941214.5,4108110.086,5846087,36342,0,72,0.509993406,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
6207827,10,706,346,0,70.6,117.930488,676.0819849,3.382826229,310391.35,1342989.163,6015629,3,6207827,689758.5556,1997356.769,6015769,340,0,212,1.610869633,0,2519,190.7727273,534.3765332,285558.2792,0,0,0,1,0,0,0,1,199.8571429,70.6,212,10,706,8192,9,20,192058.0,0.0,192058,192058,6015629.0,0.0,6015629,6015629,BENIGN
6193249,10,706,346,0,70.6,117.930488,677.6733827,3.552255044,294916.619,1307316.605,6000044,3,6193249,688138.7778,1992122.205,6000223,134,0,212,1.614661384,0,1432,182.4782609,364.215704,132653.0791,0,0,0,1,0,0,0,1,190.7727273,70.6,212,10,706,8192,9,20,193026.0,0.0,193026,193026,6000044.0,0.0,6000044,6000044,BENIGN
20667010,9,545,194,0,60.55555556,77.99537023,273.2373962,1.016112152,1033350.5,4568187.425,20400000,1,225797,28224.625,32466.04185,86848,98,0,192,0.435476636,0,1722,256.6818182,531.6920328,282696.4177,0,0,0,1,0,0,0,1,268.9047619,60.55555556,192,9,545,8192,8,20,225797.0,0.0,225797,225797,20400000.0,0.0,20400000,20400000,BENIGN
60438130,13,1824,1448,0,140.3076923,397.42911,87.97426393,0.413646154,2518255.417,4409694.77,10000000,109,60400000,5036510.833,5220781.75,10000000,223,0,272,0.215096,0,1606,204.5,485.5243969,235733.94,0,0,0,1,0,0,0,0,212.68,140.3076923,272,13,1824,8192,12,20,77822.16667,73764.24816,228359,46416,9995177.5,9043.33031,10000000,9977675,BENIGN
60978298,15,1193,795,0,79.53333333,206.3024363,98.57605406,0.475579033,2177796.357,4158815.218,10000000,69,61000000,4355592.714,5109286.415,10100000,192,0,312,0.245989155,0,1460,200.3666667,434.2883583,188606.3782,0,0,0,1,0,0,0,0,207.2758621,79.53333333,312,15,1193,8192,14,20,94416.0,105602.3236,309975,51083,9996737.5,10825.14781,10000000,9974666,BENIGN
115253773,18,780,388,0,43.33333333,110.7429456,31.1573314,0.295001188,3492538.576,4742953.683,10000000,87,115000000,6779633.706,4656912.155,10000000,198,0,372,0.1561771,0,1460,102.6,311.7023656,97158.36471,0,0,0,1,0,0,0,0,105.6176471,43.33333333,372,18,780,8192,17,20,40960.54545,41285.98173,165442,28362,9996264.636,15187.38465,10000000,9950653,BENIGN
